latitude,longitude,DIFF_BLE_A1_A5,DIFF_BLE_A1_A3,A5_BLE_max,A5_WIFI_max,A3_BLE_max,A3_WIFI_max,DIFF_LORA_A1_A3,A5_BLE_mean,A5_WIFI_mean,A3_WIFI_mean,A3_BLE_mean,A5_WIFI_min,A5_BLE_min,A2_BLE_max,A3_WIFI_min,A3_BLE_min,A2_BLE_mean,A2_WIFI_max,A3_LORA_max,A2_BLE_min,A4_BLE_max,DIFF_LORA_A2_A3,A2_WIFI_mean,DIFF_LORA_A3_A5,A3_LORA_mean,A2_WIFI_min,A4_BLE_mean,A1_WIFI_max,DIFF_LORA_A3_A4,A1_BLE_max,A1_LORA_count,A4_WIFI_max,A1_WIFI_mean,A4_BLE_min,A3_LORA_min,A4_WIFI_mean,A1_WIFI_min,A1_BLE_mean,DIFF_LORA_A1_A5,A1_LORA_max,DIFF_LORA_A1_A2,A1_LORA_snr_mean,A4_WIFI_min,A1_BLE_min,DIFF_LORA_A1_A4,DIFF_BLE_A3_A5,A3_LORA_snr_mean,A1_LORA_mean,A5_LORA_max,DIFF_LORA_A2_A5,A5_LORA_mean,A4_LORA_snr_mean,A4_LORA_max,A5_LORA_count,DIFF_LORA_A2_A4,A5_LORA_snr_mean,A5_LORA_min,A4_LORA_mean,A2_LORA_max,A3_LORA_count,A3_BLE_count,A1_LORA_min,A4_LORA_count,A5_BLE_count,A2_LORA_snr_mean,A2_LORA_mean,A3_WIFI_count,A2_LORA_min,A2_BLE_count,DIFF_LORA_A4_A5,A5_WIFI_count,A4_LORA_min,A4_BLE_count,A1_LORA_std,A1_BLE_count,A3_BLE_std,A2_WIFI_count,A5_BLE_std,A4_WIFI_count,A1_LORA_snr_std,A1_WIFI_count,A3_LORA_snr_std,A3_WIFI_std,A2_BLE_std,A5_WIFI_std,A4_BLE_std,A1_BLE_std,A4_LORA_std,A4_LORA_snr_std,A1_WIFI_std,A3_LORA_std,A5_LORA_std,A2_LORA_count,A5_LORA_snr_std,A1_LORA_rate,A2_LORA_snr_std,A5_LORA_rate,A3_LORA_rate,A4_LORA_rate,A2_LORA_rate
12.84317,80.15318,26.0,26.0,-120.0,-120.0,-120.0,-120.0,18.83333333333333,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-109,-120.0,-120.0,-7.400000000000006,-120.0,0.9200000000000017,-112.6,-120.0,-120.0,-120.0,7.400000000000006,-94.0,30.0,-120.0,-120.0,-120.0,-116,-120.0,-120.0,-94.0,19.75333333333333,-89.0,26.233333333333334,9.568965517241379,-120.0,-94.0,26.233333333333334,0.0,-6.0,-93.76666666666667,-108.0,-6.480000000000004,-113.52,-20.0,-120.0,25.0,0.0,-7.23,-121.0,-120.0,-120.0,20,0.0,-98.0,0.0,0.0,-20.0,-120.0,0.0,-120.0,0.0,-6.480000000000004,0.0,-120.0,0.0,2.621967323152247,1.0,0.0,0.0,0.0,0.0,1.6888507183195538,0.0,3.652520922720237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8467610337532774,3.7094473981982814,0.0,3.576485705269909,1.0,0.0,0.8333333333333334,0.6666666666666666,0.0,0.0
12.84319,80.15327,29.0,29.0,-120.0,-120.0,-120.0,-120.0,9.905128205128193,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-99,-120.0,-120.0,-11.961538461538467,-120.0,-0.8241758241758248,-108.03846153846153,-120.0,-120.0,-86.0,11.961538461538467,-87.0,30.0,-120.0,-86.0,-120.0,-117,-120.0,-86.0,-91.0,9.080952380952368,-88.0,21.86666666666666,5.941666666666666,-120.0,-94.0,21.86666666666666,0.0,-1.5576923076923077,-98.13333333333334,-98.0,-12.785714285714292,-107.21428571428571,-20.0,-120.0,28.0,0.0,-0.36607142857142855,-115.0,-120.0,-120.0,26,0.0,-115.0,0.0,0.0,-20.0,-120.0,0.0,-120.0,0.0,-12.785714285714292,0.0,-120.0,0.0,7.550900075754082,4.0,0.0,0.0,0.0,0.0,5.552912925125243,1.0,5.2992016815307625,0.0,0.0,0.0,0.0,2.943920288775949,0.0,0.0,0.0,5.188300447975381,4.516284468102668,0.0,4.387736562609148,1.0,0.0,0.9333333333333333,0.8666666666666667,0.0,0.0
12.8431,80.15328,29.25,29.25,-120.0,-120.0,-120.0,-120.0,2.9434482758620675,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-101,-120.0,-120.0,-14.159999999999997,-120.0,-4.951111111111118,-105.84,-120.0,-120.0,-83.0,14.159999999999997,-89.0,29.0,-120.0,-86.75,-120.0,-112,-120.0,-89.0,-90.75,-2.00766283524905,-86.0,17.103448275862064,3.956896551724138,-120.0,-93.0,17.103448275862064,0.0,2.125,-102.89655172413794,-96.0,-19.111111111111114,-100.88888888888889,-20.0,-120.0,27.0,0.0,6.894230769230769,-107.0,-120.0,-120.0,25,0.0,-114.0,0.0,0.0,-20.0,-120.0,0.0,-120.0,0.0,-19.111111111111114,0.0,-120.0,0.0,8.800750079989964,4.0,0.0,0.0,0.0,0.0,6.19045527026906,4.0,3.71402497049784,0.0,0.0,0.0,0.0,2.0615528128088303,0.0,0.0,2.6299556396765835,3.1973947728319896,2.873396989002783,0.0,1.686969289766528,0.9666666666666667,0.0,0.9,0.8333333333333334,0.0,0.0
12.84302,80.15332,30.714285714285708,30.714285714285708,-120.0,-120.0,-120.0,-120.0,-1.974867724867721,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-100,-120.0,-120.0,-10.67857142857143,-120.0,-9.642857142857139,-109.32142857142857,-120.0,-120.0,-80.0,10.67857142857143,-86.0,27.0,-120.0,-86.28571428571429,-120.0,-117,-120.0,-90.0,-89.28571428571429,-11.61772486772486,-104.0,8.70370370370371,-2.644230769230769,-120.0,-92.0,8.70370370370371,0.0,-0.4482758620689655,-111.29629629629629,-95.0,-20.32142857142857,-99.67857142857143,-20.0,-120.0,28.0,0.0,8.208333333333334,-109.0,-120.0,-120.0,28,0.0,-121.0,0.0,0.0,-20.0,-120.0,0.0,-120.0,0.0,-20.32142857142857,0.0,-120.0,0.0,3.988587708554484,7.0,0.0,0.0,0.0,0.0,3.3765167531963147,7.0,4.009129820943975,0.0,0.0,0.0,0.0,1.8898223650461359,0.0,0.0,3.401680257083045,3.8878116421811595,4.243108324562107,0.0,1.542278570299736,0.9,0.0,0.9333333333333333,0.9333333333333333,0.0,0.0
12.84298,80.15333,38.33333333333333,38.33333333333333,-120.0,-120.0,-120.0,-120.0,-8.257389162561566,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-95.0,-120.0,-120.0,-97.0,-120.0,-89,-99.0,-91.0,-21.793103448275858,-120.0,15.376436781609186,-98.20689655172414,-120.0,-91.33333333333333,-75.0,21.793103448275858,-75.0,28.0,-120.0,-79.42857142857143,-92.0,-112,-120.0,-85.0,-81.66666666666667,7.11904761904762,-98.0,13.535714285714292,-0.9375,-120.0,-88.0,13.535714285714292,0.0,6.348214285714286,-106.46428571428571,-109.0,-6.416666666666671,-113.58333333333333,-20.0,-120.0,12.0,0.0,-8.354166666666666,-118.0,-120.0,-120.0,29,0.0,-114.0,0.0,0.0,-20.0,-120.0,0.0,-120.0,2.0,-6.416666666666671,0.0,-120.0,3.0,4.307462455348022,9.0,0.0,0.0,0.0,0.0,3.8589872256082174,7.0,3.419943743929162,0.0,2.8284271247461903,0.0,0.5773502691896257,4.716990566028302,0.0,0.0,3.2071349029490923,5.544490897309222,3.2601821849074444,0.0,2.7745972953773226,0.9333333333333333,0.0,0.4,0.9666666666666667,0.0,0.0
12.84239,80.1539,15.222222222222229,43.22222222222223,-92.0,-95.0,-120.0,-120.0,-6.582512315270932,-92.0,-95.0,-120.0,-120.0,-95.0,-92.0,-120.0,-120.0,-120.0,-120.0,-120.0,-92,-120.0,-97.0,-19.689655172413794,-120.0,0.4396551724137936,-100.3103448275862,-120.0,-97.0,-69.0,19.689655172413794,-70.0,28.0,-120.0,-76.0,-97.0,-113,-120.0,-85.0,-76.77777777777777,-6.142857142857139,-100.0,13.107142857142861,-0.8125,-120.0,-83.0,13.107142857142861,-28.0,4.948275862068965,-106.89285714285714,-91.0,-19.25,-100.75,-20.0,-120.0,28.0,0.0,4.008928571428571,-117.0,-120.0,-120.0,29,0.0,-117.0,0.0,1.0,-20.0,-120.0,0.0,-120.0,0.0,-19.25,1.0,-120.0,1.0,4.4417154319965135,9.0,0.0,0.0,0.0,0.0,4.657046135019891,9.0,4.418093535973502,0.0,0.0,0.0,0.0,4.2654946306899095,0.0,0.0,5.852349955359813,5.345915986432086,7.5798221419571385,0.0,6.171725456128142,0.9333333333333333,0.0,0.9333333333333333,0.9666666666666667,0.0,0.0
12.84192,80.15364,-29.0,-26.0,-89.0,-89.0,-94.0,-89.0,-26.266666666666666,-91.0,-89.5,-90.5,-94.0,-90.0,-93.0,-92.0,-92.0,-94.0,-92.0,-92.0,-83,-92.0,-94.0,-26.266666666666666,-92.0,22.599999999999994,-93.73333333333333,-92.0,-95.0,-120.0,26.266666666666666,-120.0,0.0,-93.0,-120.0,-96.0,-104,-93.0,-120.0,-120.0,-3.6666666666666714,-120.0,0.0,-20.0,-93.0,-120.0,0.0,-3.0,8.875,-120.0,-116.0,-3.6666666666666714,-116.33333333333333,-20.0,-120.0,3.0,0.0,-11.0625,-117.0,-120.0,-120.0,30,1.0,-120.0,0.0,2.0,-20.0,-120.0,2.0,-120.0,1.0,-3.6666666666666714,2.0,-120.0,2.0,0.0,0.0,0.0,1.0,2.8284271247461903,2.0,0.0,0.0,3.422006620441408,2.1213203435596424,0.0,0.7071067811865476,1.4142135623730951,0.0,0.0,0.0,0.0,5.520702937085116,0.5773502691896257,0.0,0.8508574106942557,0.0,0.0,0.1,1.0,0.0,0.0
12.8419,80.15377,-27.0,0.0,-91.0,-87.0,-120.0,-92.0,-30.32142857142857,-93.0,-89.83333333333333,-92.0,-120.0,-92.0,-95.0,-120.0,-92.0,-120.0,-120.0,-120.0,-84,-120.0,-90.0,-30.32142857142857,-120.0,25.556722689075627,-89.67857142857143,-120.0,-90.0,-120.0,26.32142857142857,-120.0,0.0,-89.0,-120.0,-90.0,-96,-89.0,-120.0,-120.0,-4.764705882352942,-120.0,0.0,-20.0,-89.0,-120.0,-4.0,-27.0,12.101851851851851,-120.0,-113.0,-4.764705882352942,-115.23529411764706,-10.75,-116.0,17.0,-4.0,-8.066666666666666,-118.0,-116.0,-120.0,28,0.0,-120.0,1.0,5.0,-20.0,-120.0,1.0,-120.0,0.0,-0.764705882352942,6.0,-116.0,1.0,0.0,0.0,0.0,0.0,1.5811388300841898,1.0,0.0,0.0,1.516351991400203,0.0,0.0,1.9407902170679514,0.0,0.0,0.0,0.0,0.0,3.255235912581582,1.6019289842524966,0.0,1.0414047289713109,0.0,0.0,0.5666666666666667,0.9333333333333333,0.03333333333333333,0.0
12.8419,80.15382,-29.0,-24.0,-90.0,-85.0,-96.0,-120.0,-30.785714285714292,-91.0,-87.0,-120.0,-96.0,-89.0,-92.0,-120.0,-120.0,-96.0,-120.0,-120.0,-82,-120.0,-93.0,-30.785714285714292,-120.0,26.452380952380963,-89.21428571428571,-120.0,-94.0,-120.0,27.785714285714292,-120.0,0.0,-91.0,-120.0,-95.0,-99,-91.0,-120.0,-120.0,-4.333333333333329,-120.0,0.0,-20.0,-91.0,-120.0,-3.0,-5.0,11.953703703703704,-120.0,-114.0,-4.333333333333329,-115.66666666666667,-12.0,-117.0,12.0,-3.0,-10.0625,-118.0,-117.0,-120.0,28,1.0,-120.0,1.0,4.0,-20.0,-120.0,0.0,-120.0,0.0,-1.3333333333333286,2.0,-117.0,2.0,0.0,0.0,0.0,0.0,0.816496580927726,1.0,0.0,0.0,1.6261638391960485,0.0,0.0,2.8284271247461903,1.4142135623730951,0.0,0.0,0.0,0.0,4.1576092031015,1.2309149097933272,0.0,1.1135783843905278,0.0,0.0,0.4,0.9333333333333333,0.03333333333333333,0.0
12.84191,80.1539,-28.33333333333333,-28.5,-90.0,-89.0,-90.0,-88.0,-29.0,-91.66666666666667,-90.0,-89.0,-91.5,-91.0,-94.0,-120.0,-90.0,-93.0,-120.0,-120.0,-85,-120.0,-120.0,-29.0,-120.0,25.66666666666667,-91.0,-120.0,-120.0,-120.0,26.0,-120.0,0.0,-120.0,-120.0,-120.0,-98,-120.0,-120.0,-120.0,-3.3333333333333286,-120.0,0.0,-20.0,-120.0,-120.0,-3.0,0.1666666666666714,10.568965517241379,-120.0,-116.0,-3.3333333333333286,-116.66666666666667,-12.25,-117.0,3.0,-3.0,-11.5,-117.0,-117.0,-120.0,29,2.0,-120.0,1.0,3.0,-20.0,-120.0,2.0,-120.0,0.0,-0.3333333333333286,2.0,-117.0,0.0,0.0,0.0,2.1213203435596424,0.0,2.081665999466133,0.0,0.0,0.0,2.108546122039656,1.4142135623730951,0.0,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,3.854496446637726,0.5773502691896257,0.0,0.4330127018922193,0.0,0.0,0.1,0.9666666666666667,0.03333333333333333,0.0
12.84193,80.15396,-28.0,-29.16666666666667,-89.0,-89.0,-84.0,-90.0,-30.16666666666667,-92.0,-90.0,-92.16666666666667,-90.83333333333333,-91.0,-97.0,-120.0,-93.0,-94.0,-120.0,-120.0,-80,-120.0,-120.0,-30.16666666666667,-120.0,26.16666666666667,-89.83333333333333,-120.0,-120.0,-120.0,30.16666666666667,-120.0,0.0,-120.0,-120.0,-120.0,-104,-120.0,-120.0,-120.0,-4.0,-120.0,0.0,-20.0,-120.0,-120.0,0.0,1.1666666666666714,11.112068965517242,-120.0,-114.0,-4.0,-116.0,-20.0,-120.0,7.0,0.0,-10.392857142857142,-118.0,-120.0,-120.0,30,6.0,-120.0,0.0,4.0,-20.0,-120.0,6.0,-120.0,0.0,-4.0,4.0,-120.0,0.0,0.0,0.0,4.020779360604939,0.0,3.8297084310253524,0.0,0.0,0.0,2.6377972131934317,1.1690451944500122,0.0,0.816496580927726,0.0,0.0,0.0,0.0,0.0,6.497125801318681,1.5275252316519468,0.0,2.1547290184283368,0.0,0.0,0.23333333333333334,1.0,0.0,0.0
12.84194,80.15401,-30.0,-32.0,-87.0,-88.0,-85.0,-84.0,-28.36666666666666,-90.0,-88.0,-86.4,-88.0,-88.0,-92.0,-120.0,-89.0,-90.0,-120.0,-120.0,-83,-120.0,-93.0,-28.36666666666666,-120.0,22.566666666666663,-91.63333333333334,-120.0,-93.5,-120.0,27.36666666666666,-120.0,0.0,-120.0,-120.0,-94.0,-100,-120.0,-120.0,-120.0,-5.799999999999997,-120.0,0.0,-20.0,-120.0,-120.0,-1.0,2.0,10.327586206896552,-120.0,-113.0,-5.799999999999997,-114.2,-11.5,-119.0,5.0,-1.0,-10.25,-115.0,-119.0,-120.0,30,5.0,-120.0,1.0,3.0,-20.0,-120.0,5.0,-120.0,0.0,-4.799999999999997,2.0,-119.0,2.0,0.0,0.0,2.1213203435596424,0.0,2.6457513110645907,0.0,0.0,0.0,2.0960245622409204,2.073644135332772,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,4.498914300701612,0.8366600265340756,0.0,1.9300259065618783,0.0,0.0,0.16666666666666666,1.0,0.03333333333333333,0.0
12.84195,80.15408,-30.0,-33.5,-88.0,-87.0,-84.0,-82.0,-27.13333333333334,-90.0,-89.66666666666667,-85.5,-86.5,-91.0,-92.0,-120.0,-88.0,-90.0,-120.0,-120.0,-82,-120.0,-96.0,-27.13333333333334,-120.0,23.21025641025642,-92.86666666666666,-120.0,-96.0,-120.0,25.80000000000001,-120.0,0.0,-93.0,-120.0,-96.0,-100,-93.0,-120.0,-120.0,-3.92307692307692,-120.0,0.0,-20.0,-93.0,-120.0,-1.3333333333333286,3.5,9.866666666666667,-120.0,-112.0,-3.92307692307692,-116.07692307692308,-11.666666666666666,-118.0,13.0,-1.3333333333333286,-10.153846153846153,-120.0,-118.66666666666667,-120.0,30,6.0,-120.0,3.0,6.0,-20.0,-120.0,6.0,-120.0,0.0,-2.589743589743591,3.0,-119.0,1.0,0.0,0.0,2.258317958127243,0.0,1.4142135623730951,1.0,0.0,0.0,2.449255106090961,2.5099800796022267,0.0,2.3094010767585034,0.0,0.0,0.5773502691896257,0.5773502691896257,0.0,4.431340836495812,2.253202848596432,0.0,1.512236414836971,0.0,0.0,0.43333333333333335,1.0,0.1,0.0
12.84195,80.15414,-26.0,-29.85714285714286,-91.0,-91.0,-86.0,-88.0,-28.13333333333334,-94.0,-91.0,-89.28571428571429,-90.14285714285714,-91.0,-97.0,-120.0,-91.0,-94.0,-120.0,-120.0,-82,-120.0,-120.0,-28.13333333333334,-120.0,23.80000000000001,-91.86666666666666,-120.0,-120.0,-120.0,28.13333333333334,-120.0,0.0,-120.0,-120.0,-120.0,-103,-120.0,-120.0,-120.0,-4.333333333333329,-120.0,0.0,-20.0,-120.0,-120.0,0.0,3.857142857142861,11.055555555555555,-120.0,-114.0,-4.333333333333329,-115.66666666666667,-20.0,-120.0,6.0,0.0,-11.125,-119.0,-120.0,-120.0,30,7.0,-120.0,0.0,3.0,-20.0,-120.0,7.0,-120.0,0.0,-4.333333333333329,1.0,-120.0,0.0,0.0,0.0,3.38765264987284,0.0,3.0,0.0,0.0,0.0,2.4271435147155267,1.3801311186847083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.072739161164443,2.065591117977289,0.0,1.3110110602126894,0.0,0.0,0.2,1.0,0.0,0.0
12.84197,80.15418,-31.75,-31.16666666666667,-82.0,-89.0,-85.0,-81.0,-34.86206896551724,-88.25,-90.25,-87.66666666666667,-88.83333333333333,-91.0,-94.0,-120.0,-92.0,-93.0,-120.0,-120.0,-78,-120.0,-99.0,-34.86206896551724,-120.0,32.03853955375253,-85.13793103448276,-120.0,-99.0,-120.0,33.61206896551724,-120.0,0.0,-120.0,-120.0,-99.0,-95,-120.0,-120.0,-120.0,-2.82352941176471,-120.0,0.0,-20.0,-120.0,-120.0,-1.25,-0.5833333333333286,13.160714285714286,-120.0,-113.0,-2.82352941176471,-117.17647058823529,-10.25,-117.0,17.0,-1.25,-8.75,-122.0,-118.75,-120.0,29,6.0,-120.0,4.0,4.0,-20.0,-120.0,9.0,-120.0,0.0,-1.57352941176471,4.0,-120.0,1.0,0.0,0.0,2.7141603981096374,0.0,6.13052471924984,0.0,0.0,0.0,1.0676520745921643,3.7080992435478315,0.0,0.9574271077563381,0.0,0.0,1.5,1.1726039399558574,0.0,4.4378577355282784,2.651303785820456,0.0,2.5186802099512358,0.0,0.0,0.5666666666666667,0.9666666666666667,0.13333333333333333,0.0
12.84198,80.15423,-29.33333333333333,-30.0,-87.0,-89.0,-89.0,-82.0,-29.66666666666667,-90.66666666666667,-90.75,-87.0,-90.0,-92.0,-95.0,-120.0,-90.0,-91.0,-120.0,-120.0,-83,-120.0,-120.0,-29.66666666666667,-120.0,15.166666666666671,-90.33333333333333,-120.0,-120.0,-120.0,29.66666666666667,-120.0,0.0,-93.0,-120.0,-120.0,-99,-93.0,-120.0,-120.0,-14.5,-120.0,0.0,-20.0,-93.0,-120.0,0.0,0.6666666666666714,11.035714285714286,-120.0,-89.0,-14.5,-105.5,-20.0,-120.0,22.0,0.0,-1.5113636363636365,-117.0,-120.0,-120.0,30,3.0,-120.0,0.0,3.0,-20.0,-120.0,3.0,-120.0,0.0,-14.5,4.0,-120.0,0.0,0.0,0.0,1.0,0.0,4.041451884327381,1.0,0.0,0.0,1.4300257147945084,4.358898943540674,0.0,1.2583057392117916,0.0,0.0,0.0,0.0,0.0,4.204540512296228,8.683591532583847,0.0,7.675516607682195,0.0,0.0,0.7333333333333333,1.0,0.0,0.0
12.84204,80.15429,-28.0,-33.125,-91.0,-88.0,-83.0,-83.0,-38.66666666666667,-92.0,-90.0,-86.5,-86.875,-92.0,-93.0,-120.0,-89.0,-92.0,-120.0,-120.0,-74,-120.0,-120.0,-38.66666666666667,-120.0,16.41666666666667,-81.33333333333333,-120.0,-120.0,-120.0,38.66666666666667,-120.0,0.0,-120.0,-120.0,-120.0,-88,-120.0,-120.0,-120.0,-22.25,-120.0,0.0,-20.0,-120.0,-120.0,0.0,5.125,13.222222222222221,-120.0,-90.0,-22.25,-97.75,-20.0,-120.0,28.0,0.0,7.427083333333333,-109.0,-120.0,-120.0,27,8.0,-120.0,0.0,5.0,-20.0,-120.0,6.0,-120.0,0.0,-22.25,4.0,-120.0,0.0,0.0,0.0,3.181980515339464,0.0,1.0,0.0,0.0,0.0,0.9022763235852773,2.16794833886788,0.0,1.8257418583505538,0.0,0.0,0.0,0.0,0.0,3.063431961806135,4.2130748865881795,0.0,1.592235178081065,0.0,0.0,0.9333333333333333,0.9,0.0,0.0
12.84209,80.15428,-26.0,-35.875,-94.0,-120.0,-78.0,-78.0,-33.03333333333333,-94.0,-120.0,-83.22222222222223,-84.125,-120.0,-94.0,-120.0,-88.0,-90.0,-120.0,-120.0,-78,-120.0,-120.0,-33.03333333333333,-120.0,11.799999999999997,-86.96666666666667,-120.0,-120.0,-120.0,33.03333333333333,-120.0,0.0,-120.0,-120.0,-120.0,-98,-120.0,-120.0,-120.0,-21.233333333333334,-120.0,0.0,-20.0,-120.0,-120.0,0.0,9.875,12.794642857142858,-120.0,-87.0,-21.233333333333334,-98.76666666666667,-20.0,-120.0,30.0,0.0,6.683333333333334,-110.0,-120.0,-120.0,30,8.0,-120.0,0.0,3.0,-20.0,-120.0,9.0,-120.0,0.0,-21.233333333333334,0.0,-120.0,0.0,0.0,0.0,4.120939559996343,0.0,0.0,0.0,0.0,0.0,1.062957029001006,3.345809983314122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4296969708633185,6.168235277352965,0.0,3.7536954971144727,0.0,0.0,1.0,1.0,0.0,0.0
12.84215,80.15428,-32.0,-42.2,-84.0,-85.0,-70.0,-69.0,-43.66666666666667,-88.0,-89.0,-73.85714285714286,-77.8,-91.0,-92.0,-95.0,-82.0,-83.0,-95.0,-120.0,-66,-95.0,-120.0,-43.66666666666667,-120.0,16.5,-76.33333333333333,-120.0,-120.0,-120.0,43.66666666666667,-120.0,0.0,-120.0,-120.0,-120.0,-90,-120.0,-120.0,-120.0,-27.16666666666667,-120.0,0.0,-20.0,-120.0,-120.0,0.0,10.200000000000003,13.181034482758621,-120.0,-84.0,-27.16666666666667,-92.83333333333333,-20.0,-120.0,30.0,0.0,9.8125,-108.0,-120.0,-120.0,30,10.0,-120.0,0.0,2.0,-20.0,-120.0,7.0,-120.0,1.0,-27.16666666666667,3.0,-120.0,0.0,0.0,0.0,3.852848873813304,0.0,5.656854249492381,0.0,0.0,0.0,0.6610886304724213,4.450789122113494,0.0,3.4641016151377544,0.0,0.0,0.0,0.0,0.0,5.93838090863932,6.209466262438972,0.0,2.567266344086932,0.0,0.0,1.0,1.0,0.0,0.0
12.84222,80.15427,-27.200000000000003,-39.888888888888886,-90.0,-86.0,-68.0,-66.0,-44.25,-92.8,-89.75,-78.33333333333333,-80.11111111111111,-93.0,-96.0,-120.0,-89.0,-92.0,-120.0,-120.0,-63,-120.0,-120.0,-44.25,-120.0,16.199152542372886,-75.75,-120.0,-120.0,-120.0,44.25,-120.0,0.0,-120.0,-120.0,-120.0,-91,-120.0,-120.0,-120.0,-28.050847457627114,-120.0,0.0,-20.0,-120.0,-120.0,0.0,12.688888888888883,13.398148148148149,-120.0,-82.0,-28.050847457627114,-91.94915254237289,-20.0,-120.0,59.0,0.0,10.254464285714286,-103.0,-120.0,-120.0,56,18.0,-120.0,0.0,5.0,-20.0,-120.0,18.0,-120.0,0.0,-28.050847457627114,4.0,-120.0,0.0,0.0,0.0,8.130472013567152,0.0,2.3874672772626644,0.0,0.0,0.0,0.712950484067691,8.231932086840425,0.0,3.304037933599835,0.0,0.0,0.0,0.0,0.0,5.994694624112528,4.6513762472596225,0.0,1.4743959251693026,0.0,0.0,1.9666666666666666,1.8666666666666667,0.0,0.0
12.84228,80.15425,-27.0,-36.111111111111114,-93.0,-91.0,-76.0,-74.0,-40.03571428571429,-93.0,-91.0,-85.3,-83.88888888888889,-91.0,-93.0,-120.0,-94.0,-90.0,-120.0,-120.0,-71,-120.0,-95.0,-40.03571428571429,-120.0,16.602380952380955,-79.96428571428571,-120.0,-95.0,-120.0,40.03571428571429,-120.0,0.0,-120.0,-120.0,-95.0,-94,-120.0,-120.0,-120.0,-23.433333333333337,-120.0,0.0,-20.0,-120.0,-120.0,0.0,9.111111111111114,13.294642857142858,-120.0,-87.0,-23.433333333333337,-96.56666666666666,-20.0,-120.0,30.0,0.0,7.603448275862069,-113.0,-120.0,-120.0,28,9.0,-120.0,0.0,2.0,-20.0,-120.0,10.0,-120.0,0.0,-23.433333333333337,1.0,-120.0,1.0,0.0,0.0,4.594682917363407,0.0,0.0,0.0,0.0,0.0,1.052012118444696,6.254775952999614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.607416668406379,6.698859055367425,0.0,4.384182833014665,0.0,0.0,1.0,0.9333333333333333,0.0,0.0
12.84234,80.15425,-26.33333333333333,-34.0,-93.0,-120.0,-81.0,-86.0,-31.925925925925924,-93.66666666666667,-120.0,-89.6,-86.0,-120.0,-94.0,-120.0,-92.0,-92.0,-120.0,-120.0,-81,-120.0,-120.0,-31.925925925925924,-120.0,6.82247765006386,-88.07407407407408,-120.0,-120.0,-120.0,31.925925925925924,-120.0,0.0,-120.0,-120.0,-120.0,-98,-120.0,-120.0,-120.0,-25.103448275862064,-120.0,0.0,-20.0,-120.0,-120.0,0.0,7.666666666666671,12.56,-120.0,-88.0,-25.103448275862064,-94.89655172413794,-20.0,-120.0,29.0,0.0,7.767857142857143,-106.0,-120.0,-120.0,27,5.0,-120.0,0.0,3.0,-20.0,-120.0,5.0,-120.0,0.0,-25.103448275862064,0.0,-120.0,0.0,0.0,0.0,4.527692569068709,0.0,0.5773502691896257,0.0,0.0,0.0,1.2146673069884883,2.1908902300206643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05657989639554,4.67779578423586,0.0,3.194996501641691,0.0,0.0,0.9666666666666667,0.9,0.0,0.0
12.84241,80.15424,0.0,-29.5,-120.0,-120.0,-85.0,-86.0,-28.400000000000006,-120.0,-120.0,-86.66666666666667,-90.5,-120.0,-120.0,-120.0,-87.0,-93.0,-120.0,-120.0,-82,-120.0,-120.0,-28.400000000000006,-120.0,5.966666666666669,-91.6,-120.0,-120.0,-120.0,28.400000000000006,-120.0,0.0,-120.0,-120.0,-120.0,-104,-120.0,-120.0,-120.0,-22.433333333333337,-120.0,0.0,-20.0,-120.0,-120.0,0.0,29.5,10.712962962962964,-120.0,-89.0,-22.433333333333337,-97.56666666666666,-20.0,-120.0,30.0,0.0,5.491666666666666,-108.0,-120.0,-120.0,30,4.0,-120.0,0.0,0.0,-20.0,-120.0,3.0,-120.0,0.0,-22.433333333333337,0.0,-120.0,0.0,0.0,0.0,3.7859388972001824,0.0,0.0,0.0,0.0,0.0,2.171387034229884,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.611564413994888,5.8172355878937445,0.0,4.249991548335072,0.0,0.0,1.0,1.0,0.0,0.0
